record_id,timestamp,device_id,employee_id,department,shift,scheduled_start,scheduled_end,event_type,fingerprint_id,fingerprint_match,authentication_time_ms,attempt_number,failed_attempt_count_session,enrollment_status,is_late,is_early_exit,device_status,device_health_score,wifi_rssi_dbm,system_uptime_hr,database_sync_status,alert_type,date,hour,day_of_week,is_weekend,week_of_year,match_success,is_multi_attempt,is_unauthorized,auth_time_zscore,is_device_healthy,is_weak_signal,has_alert,is_sync_failed,checkin_time_zscore,is_unusual_checkin_time,usual_device,is_device_mismatch,prev_event_time,minutes_since_last_event,is_rapid_repeat,anomaly_score
5264,2026-06-13 22:09:41,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,322.2,1,0,Not Applicable,No,No,ONLINE,87.3,-59.6,294.606,SYNCED,No Alert,2026-06-13,22,Saturday,True,24,1,0,0,-0.5054883339122409,0,0,0,0,0.9571809680525425,0,GATE-02,0,2026-06-13 06:01:09,968.5333333333333,0,0
5285,2026-06-14 06:05:42,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,459.0,1,0,Not Applicable,No,No,ONLINE,85.1,-58.5,302.54,SYNCED,No Alert,2026-06-14,6,Sunday,True,24,1,0,0,0.8811331049286867,0,0,0,0,,0,,0,2026-06-13 22:09:41,476.01666666666665,0,0
5389,2026-06-15 21:57:12,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,415.4,1,0,Not Applicable,No,No,ONLINE,84.7,-57.2,342.398,SYNCED,No Alert,2026-06-15,21,Monday,False,25,1,0,0,0.4391982019062856,0,0,0,0,0.07749605211804479,0,GATE-02,0,2026-06-14 06:05:42,2391.5,0,0
5451,2026-06-16 06:20:25,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,440.0,1,0,Not Applicable,No,No,ONLINE,84.0,-62.7,350.785,SYNCED,No Alert,2026-06-16,6,Tuesday,False,25,1,0,0,0.6885467939785579,0,0,0,0,,0,,0,2026-06-15 21:57:12,503.21666666666664,0,0
5524,2026-06-16 21:46:45,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,327.1,2,1,Not Applicable,No,No,ONLINE,85.4,-64.0,366.224,SYNCED,No Alert,2026-06-16,21,Tuesday,False,25,1,1,0,-0.45582133793036517,0,0,0,0,-0.7288817874885781,0,GATE-02,0,2026-06-16 06:20:25,926.3333333333334,0,1
5602,2026-06-17 06:23:32,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,286.6,1,0,Not Applicable,No,No,ONLINE,83.2,-66.5,374.837,SYNCED,No Alert,2026-06-17,6,Wednesday,False,25,1,0,0,-0.8663342639030082,0,0,0,0,,0,,0,2026-06-16 21:46:45,516.7833333333333,0,0
5688,2026-06-17 22:03:21,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,363.2,1,0,Not Applicable,No,No,ONLINE,82.5,-55.0,390.501,SYNCED,No Alert,2026-06-17,22,Wednesday,False,25,1,0,0,-0.0899073471251208,0,0,0,0,0.5173385100852936,0,GATE-02,0,2026-06-17 06:23:32,939.8166666666667,0,0
5729,2026-06-18 06:00:16,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,435.1,1,0,Not Applicable,No,No,ONLINE,84.7,-59.6,398.449,SYNCED,No Alert,2026-06-18,6,Thursday,False,25,1,0,0,0.6388797979966828,0,0,0,0,,0,,0,2026-06-17 22:03:21,476.9166666666667,0,0
5822,2026-06-18 21:46:39,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,420.5,2,1,Not Applicable,No,No,ONLINE,81.3,-55.5,414.222,SYNCED,No Alert,2026-06-18,21,Thursday,False,25,1,1,0,0.490892422213952,0,0,0,0,-0.7288817874885781,0,GATE-02,0,2026-06-18 06:00:16,946.3833333333333,0,1
5887,2026-06-19 06:02:56,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,345.1,1,0,Not Applicable,No,No,ONLINE,82.4,-58.8,422.494,SYNCED,No Alert,2026-06-19,6,Friday,False,25,1,0,0,-0.27337114860919054,0,0,0,0,,0,,0,2026-06-18 21:46:39,496.28333333333336,0,0
5968,2026-06-19 21:50:07,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,412.8,1,0,Not Applicable,No,No,ONLINE,82.5,-54.9,438.28,SYNCED,No Alert,2026-06-19,21,Friday,False,25,1,0,0,0.4128442856710052,0,0,0,0,-0.43565348217707883,0,GATE-02,0,2026-06-19 06:02:56,947.1833333333333,0,0
6043,2026-06-20 06:19:29,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,407.8,2,1,Not Applicable,No,No,ONLINE,82.3,-54.5,446.77,SYNCED,No Alert,2026-06-20,6,Saturday,True,25,1,1,0,0.36216367752623446,0,0,0,0,,0,,0,2026-06-19 21:50:07,509.3666666666667,0,1
6128,2026-06-20 22:05:19,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,371.0,2,1,Not Applicable,No,No,ONLINE,80.8,-61.1,462.533,SYNCED,No Alert,2026-06-20,22,Saturday,True,25,1,1,0,-0.010845598419278327,0,0,0,0,0.6639526627410433,0,GATE-02,0,2026-06-20 06:19:29,945.8333333333334,0,1
6153,2026-06-21 05:50:31,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,288.3,1,0,Not Applicable,No,No,ONLINE,82.5,-58.3,470.287,SYNCED,No Alert,2026-06-21,5,Sunday,True,25,1,0,0,-0.8491028571337863,0,0,0,0,,0,,0,2026-06-20 22:05:19,465.2,0,0
6260,2026-06-22 21:46:06,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,259.9,1,0,Not Applicable,No,No,ONLINE,78.3,-60.1,510.213,SYNCED,No Alert,2026-06-22,21,Monday,False,26,1,0,0,-1.1369687113960845,0,0,0,0,-0.7288817874885781,0,GATE-02,0,2026-06-21 05:50:31,2395.5833333333335,0,0
6322,2026-06-23 06:17:00,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,412.7,1,0,Not Applicable,No,No,ONLINE,81.3,-52.1,518.728,SYNCED,No Alert,2026-06-23,6,Tuesday,False,26,1,0,0,0.41183067350810953,0,0,0,0,,0,,0,2026-06-22 21:46:06,510.9,0,0
6411,2026-06-23 22:07:29,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,304.0,1,0,Not Applicable,No,No,ONLINE,79.3,-57.0,534.569,SYNCED,No Alert,2026-06-23,22,Tuesday,False,26,1,0,0,-0.6899657475592063,0,0,0,0,0.8105668153967929,0,GATE-02,0,2026-06-23 06:17:00,950.4833333333333,0,0
6448,2026-06-24 06:02:44,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,341.2,1,0,Not Applicable,No,No,ONLINE,78.0,-59.1,542.49,SYNCED,No Alert,2026-06-24,6,Wednesday,False,26,1,0,0,-0.31290202296211206,0,0,0,0,,0,,0,2026-06-23 22:07:29,475.25,0,0
6532,2026-06-24 21:42:40,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,279.8,1,0,Not Applicable,No,No,ONLINE,78.0,-57.3,558.156,SYNCED,No Alert,2026-06-24,21,Wednesday,False,26,1,0,0,-0.9352598909798965,0,0,0,0,-1.0221100928000773,0,GATE-02,0,2026-06-24 06:02:44,939.9333333333333,0,0
6597,2026-06-25 06:15:18,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,376.4,1,0,Not Applicable,No,No,ONLINE,79.9,-55.5,566.7,SYNCED,No Alert,2026-06-25,6,Thursday,False,26,1,0,0,0.043889458377073844,0,0,0,0,,0,,0,2026-06-24 21:42:40,512.6333333333333,0,0
6689,2026-06-25 22:05:05,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,273.6,1,0,Not Applicable,No,No,ONLINE,76.6,-59.1,582.53,SYNCED,No Alert,2026-06-25,22,Thursday,False,26,1,0,0,-0.9981038450794121,0,0,0,0,0.6639526627410433,0,GATE-02,0,2026-06-25 06:15:18,949.7833333333333,0,0
6731,2026-06-26 05:57:06,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,324.4,1,0,Not Applicable,No,No,ONLINE,76.9,-63.2,590.397,SYNCED,No Alert,2026-06-26,5,Friday,False,26,1,0,0,-0.48318886632854186,0,0,0,0,,0,,0,2026-06-25 22:05:05,472.01666666666665,0,0
6821,2026-06-26 21:49:42,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,321.8,1,0,Not Applicable,No,No,ONLINE,76.5,-57.8,606.273,SYNCED,No Alert,2026-06-26,21,Friday,False,26,1,0,0,-0.5095427825638222,0,0,0,0,-0.5089605585049537,0,GATE-02,0,2026-06-26 05:57:06,952.6,0,0
6884,2026-06-27 06:04:50,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,442.4,1,0,Not Applicable,No,No,ONLINE,76.2,-66.0,614.525,SYNCED,No Alert,2026-06-27,6,Saturday,True,26,1,0,0,0.7128734858880477,0,0,0,0,,0,,0,2026-06-26 21:49:42,495.1333333333333,0,0
6958,2026-06-27 21:40:01,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,402.9,3,2,Not Applicable,No,No,ONLINE,77.7,-57.1,630.112,SYNCED,No Alert,2026-06-27,21,Saturday,True,26,1,1,0,0.3124966815443588,0,0,0,0,-1.1687242454558269,0,GATE-02,0,2026-06-27 06:04:50,935.1833333333333,0,1
7017,2026-06-28 05:58:52,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,351.7,1,0,Not Applicable,No,No,ONLINE,73.8,-59.3,638.426,SYNCED,No Alert,2026-06-28,5,Sunday,True,26,1,0,0,-0.2064727458580935,0,0,0,0,,0,,0,2026-06-27 21:40:01,498.85,0,0
7159,2026-06-29 22:24:53,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,373.1,1,0,Not Applicable,Yes,No,ONLINE,76.1,-58.0,678.859,SYNCED,Late Arrival,2026-06-29,22,Monday,False,27,1,0,0,0.010440257001525614,0,0,1,0,2.0567871129706647,1,GATE-02,0,2026-06-28 05:58:52,2426.016666666667,0,2
7194,2026-06-30 06:12:41,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,336.8,1,0,Not Applicable,No,No,ONLINE,94.9,-64.9,3.212,SYNCED,No Alert,2026-06-30,6,Tuesday,False,27,1,0,0,-0.35750095812951005,1,0,0,0,,0,,0,2026-06-29 22:24:53,467.8,0,0
7287,2026-06-30 22:00:52,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,408.9,1,0,Not Applicable,No,No,ONLINE,94.6,-59.7,19.015,SYNCED,No Alert,2026-06-30,22,Tuesday,False,27,1,0,0,0.37331341131808365,1,0,0,0,0.2974172811016692,0,GATE-02,0,2026-06-30 06:12:41,948.1833333333333,0,0
7348,2026-07-01 06:27:37,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,401.4,2,1,Not Applicable,No,No,ONLINE,93.1,-56.8,27.46,SYNCED,No Alert,2026-07-01,6,Wednesday,False,27,1,1,0,0.29729249910092753,1,0,0,0,,0,,0,2026-06-30 22:00:52,506.75,0,1
7409,2026-07-01 21:28:08,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,427.9,1,0,Not Applicable,No,No,ONLINE,94.6,-51.1,42.469,SYNCED,No Alert,2026-07-01,21,Wednesday,False,27,1,0,0,0.5658997222682125,1,0,0,0,-2.0484091613903246,1,GATE-02,0,2026-07-01 06:27:37,900.5166666666667,0,1
7463,2026-07-02 05:48:40,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,321.1,1,0,Not Applicable,No,No,ONLINE,92.3,-60.2,50.811,SYNCED,No Alert,2026-07-02,5,Thursday,False,27,1,0,0,-0.51663806770409,1,0,0,0,,0,,0,2026-07-01 21:28:08,500.53333333333336,0,0
7576,2026-07-02 22:06:50,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,260.5,1,0,Not Applicable,No,No,ONLINE,93.7,-57.5,67.114,SYNCED,No Alert,2026-07-02,22,Thursday,False,27,1,0,0,-1.1308870384187117,1,0,0,0,0.7372597390689181,0,GATE-02,0,2026-07-02 05:48:40,978.1666666666666,0,0
7631,2026-07-03 06:27:02,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,344.4,2,1,Not Applicable,No,No,ONLINE,93.0,-63.1,75.451,SYNCED,No Alert,2026-07-03,6,Friday,False,27,1,1,0,-0.2804664337494589,1,0,0,0,,0,,0,2026-07-02 22:06:50,500.2,0,1
7711,2026-07-03 21:58:12,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,375.3,1,0,Not Applicable,No,No,ONLINE,91.3,-55.1,90.97,SYNCED,No Alert,2026-07-03,21,Friday,False,27,1,0,0,0.032739724585224624,1,0,0,0,0.15080312844591962,0,GATE-02,0,2026-07-03 06:27:02,931.1666666666666,0,0
7763,2026-07-04 06:07:53,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,434.5,2,1,Not Applicable,No,No,ONLINE,90.9,-59.3,99.132,SYNCED,No Alert,2026-07-04,6,Saturday,True,27,1,1,0,0.6327981250193101,1,0,0,0,,0,,0,2026-07-03 21:58:12,489.68333333333334,0,1
7836,2026-07-04 21:55:22,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,398.7,1,0,Not Applicable,No,No,ONLINE,91.8,-56.6,114.923,SYNCED,No Alert,2026-07-04,21,Saturday,True,27,1,0,0,0.26992497070275145,1,0,0,0,-0.06911810053770481,0,GATE-02,0,2026-07-04 06:07:53,947.4833333333333,0,0
7873,2026-07-05 05:49:17,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,297.8,1,0,Not Applicable,No,No,ONLINE,90.7,-53.9,122.822,SYNCED,No Alert,2026-07-05,5,Sunday,True,27,1,0,0,-0.7528097016587219,1,0,0,0,,0,,0,2026-07-04 21:55:22,473.9166666666667,0,0
8001,2026-07-06 22:05:51,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,342.5,1,0,Not Applicable,No,No,ONLINE,91.2,-59.2,163.098,SYNCED,No Alert,2026-07-06,22,Monday,False,28,1,0,0,-0.29972506484447153,1,0,0,0,0.6639526627410433,0,GATE-02,0,2026-07-05 05:49:17,2416.5666666666666,0,0
8020,2026-07-07 05:34:34,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,273.1,1,0,Not Applicable,No,Yes,ONLINE,89.8,-58.4,170.576,SYNCED,Early Exit,2026-07-07,5,Tuesday,False,28,1,0,0,-1.0031719058938893,0,0,1,0,,0,,0,2026-07-06 22:05:51,448.71666666666664,0,1
8153,2026-07-07 22:12:54,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,438.8,1,0,Not Applicable,Yes,No,ONLINE,90.9,-64.2,187.215,SYNCED,Late Arrival,2026-07-07,22,Tuesday,False,28,1,0,0,0.676383448023813,1,0,1,0,1.177102197036167,0,GATE-02,0,2026-07-07 05:34:34,998.3333333333334,0,1
8172,2026-07-08 05:48:28,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,506.5,2,1,Not Applicable,No,No,ONLINE,89.7,-61.1,194.808,SYNCED,No Alert,2026-07-08,5,Wednesday,False,28,1,1,0,1.3625988823040087,0,0,0,0,,0,,0,2026-07-07 22:12:54,455.56666666666666,0,1
8286,2026-07-08 22:24:37,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,303.1,1,0,Not Applicable,Yes,No,ONLINE,90.7,-59.1,211.41,SYNCED,Late Arrival,2026-07-08,22,Wednesday,False,28,1,0,0,-0.6990882570252648,1,0,1,0,2.0567871129706647,1,GATE-02,0,2026-07-08 05:48:28,996.15,0,2
8329,2026-07-09 06:26:04,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,348.7,2,1,Not Applicable,No,No,ONLINE,89.2,-52.6,219.435,SYNCED,No Alert,2026-07-09,6,Thursday,False,28,1,1,0,-0.23688111074495594,0,0,0,0,,0,,0,2026-07-08 22:24:37,481.45,0,1
8406,2026-07-09 21:52:34,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,298.9,1,0,Not Applicable,No,No,ONLINE,89.7,-60.8,234.876,SYNCED,No Alert,2026-07-09,21,Thursday,False,28,1,0,0,-0.7416599678668726,0,0,0,0,-0.28903932952132927,0,GATE-02,0,2026-07-09 06:26:04,926.5,0,0
8452,2026-07-10 05:55:06,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,348.9,2,1,Not Applicable,No,No,ONLINE,88.8,-59.8,242.918,SYNCED,No Alert,2026-07-10,5,Friday,False,28,1,1,0,-0.23485388641916521,0,0,0,0,,0,,0,2026-07-09 21:52:34,482.53333333333336,0,1
8548,2026-07-10 21:57:39,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,462.5,1,0,Not Applicable,No,No,ONLINE,86.3,-58.2,258.961,SYNCED,No Alert,2026-07-10,21,Friday,False,28,1,0,0,0.9166095306300263,0,0,0,0,0.07749605211804479,0,GATE-02,0,2026-07-10 05:55:06,962.55,0,0
8605,2026-07-11 06:09:29,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,360.3,1,0,Not Applicable,No,No,ONLINE,85.9,-56.1,267.158,SYNCED,No Alert,2026-07-11,6,Saturday,True,28,1,0,0,-0.1193020998490876,0,0,0,0,,0,,0,2026-07-10 21:57:39,491.8333333333333,0,0
8699,2026-07-11 22:00:42,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,359.4,1,0,Not Applicable,No,No,ONLINE,87.2,-58.0,283.012,SYNCED,No Alert,2026-07-11,22,Saturday,True,28,1,0,0,-0.12842460931514668,0,0,0,0,0.2974172811016692,0,GATE-02,0,2026-07-11 06:09:29,951.2166666666667,0,0
8722,2026-07-12 05:29:21,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,281.3,1,0,Not Applicable,No,Yes,ONLINE,89.0,-55.8,290.489,SYNCED,Early Exit,2026-07-12,5,Sunday,True,28,1,0,0,-0.9200557085364652,0,0,1,0,,0,,0,2026-07-11 22:00:42,448.65,0,1
8858,2026-07-13 22:22:30,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,298.5,1,0,Not Applicable,Yes,No,ONLINE,86.2,-62.7,331.375,SYNCED,Late Arrival,2026-07-13,22,Monday,False,29,1,0,0,-0.745714416518454,0,0,1,0,1.910172960314915,0,GATE-02,0,2026-07-12 05:29:21,2453.15,0,1
8897,2026-07-14 06:22:47,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,384.1,2,1,Not Applicable,No,No,ONLINE,85.7,-58.0,1.455,SYNCED,No Alert,2026-07-14,6,Tuesday,False,29,1,1,0,0.12193759492002124,0,0,0,0,,0,,0,2026-07-13 22:22:30,480.28333333333336,0,1
8978,2026-07-14 22:02:32,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,315.6,1,0,Not Applicable,No,No,ONLINE,85.9,-58.6,17.117,SYNCED,No Alert,2026-07-14,22,Tuesday,False,29,1,0,0,-0.572386736663338,0,0,0,0,0.4440314337574188,0,GATE-02,0,2026-07-14 06:22:47,939.75,0,0
9029,2026-07-15 06:25:16,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,226.2,1,0,Not Applicable,No,No,ONLINE,83.5,-59.3,25.496,SYNCED,No Alert,2026-07-15,6,Wednesday,False,29,1,0,0,-1.4785560102918391,0,0,0,0,,0,,0,2026-07-14 22:02:32,502.73333333333335,0,0
9104,2026-07-15 22:00:32,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,308.7,1,0,Not Applicable,No,No,ONLINE,85.6,-59.7,41.084,SYNCED,No Alert,2026-07-15,22,Wednesday,False,29,1,0,0,-0.6423259759031219,0,0,0,0,0.2974172811016692,0,GATE-02,0,2026-07-15 06:25:16,935.2666666666667,0,0
9157,2026-07-16 06:07:22,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,426.2,1,0,Not Applicable,No,No,ONLINE,84.8,-58.1,49.198,SYNCED,No Alert,2026-07-16,6,Thursday,False,29,1,0,0,0.5486683154989905,0,0,0,0,,0,,0,2026-07-15 22:00:32,486.8333333333333,0,0
9229,2026-07-16 21:38:53,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,368.4,1,0,Not Applicable,No,No,ONLINE,83.8,-59.7,3.723,SYNCED,No Alert,2026-07-16,21,Thursday,False,29,1,0,0,-0.03719951465455934,0,0,0,0,-1.3153383981115765,0,GATE-02,0,2026-07-16 06:07:22,931.5166666666667,0,0
9305,2026-07-17 06:20:26,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,493.6,1,0,Not Applicable,No,No,ONLINE,82.3,-61.8,12.415,SYNCED,No Alert,2026-07-17,6,Friday,False,29,1,0,0,1.2318429132905004,0,0,0,0,,0,,0,2026-07-16 21:38:53,521.55,0,0
9376,2026-07-17 21:50:53,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,378.9,3,2,Not Applicable,No,No,ONLINE,81.8,-55.4,27.923,SYNCED,No Alert,2026-07-17,21,Friday,False,29,1,1,0,0.0692297624494592,0,0,0,0,-0.43565348217707883,0,GATE-02,0,2026-07-17 06:20:26,930.45,0,1
9447,2026-07-18 06:22:16,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,420.7,1,0,Not Applicable,No,No,ONLINE,84.6,-60.6,36.446,SYNCED,No Alert,2026-07-18,6,Saturday,True,29,1,0,0,0.49291964653974274,0,0,0,0,,0,,0,2026-07-17 21:50:53,511.3833333333333,0,0
9513,2026-07-18 21:57:25,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,359.2,1,0,Not Applicable,No,No,ONLINE,82.3,-61.1,52.032,SYNCED,No Alert,2026-07-18,21,Saturday,True,29,1,0,0,-0.13045183364093738,0,0,0,0,0.07749605211804479,0,GATE-02,0,2026-07-18 06:22:16,935.15,0,0
9559,2026-07-19 06:19:06,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,404.4,1,0,Not Applicable,No,No,ONLINE,81.1,-54.5,60.393,SYNCED,No Alert,2026-07-19,6,Sunday,True,29,1,0,0,0.32770086398778997,0,0,0,0,,0,,0,2026-07-18 21:57:25,501.68333333333334,0,0
9650,2026-07-20 21:50:24,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,246.3,1,0,Not Applicable,No,No,ONLINE,80.8,-58.6,99.915,SYNCED,No Alert,2026-07-20,21,Monday,False,30,1,0,0,-1.2748199655498604,0,0,0,0,-0.43565348217707883,0,GATE-02,0,2026-07-19 06:19:06,2371.3,0,0
9711,2026-07-21 05:57:44,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,327.2,1,0,Not Applicable,No,No,ONLINE,81.0,-59.5,108.037,SYNCED,No Alert,2026-07-21,5,Tuesday,False,30,1,0,0,-0.45480772576747014,0,0,0,0,,0,,0,2026-07-20 21:50:24,487.3333333333333,0,0
9836,2026-07-21 22:17:26,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,305.1,2,1,Not Applicable,Yes,No,ONLINE,80.6,-54.4,124.365,SYNCED,Late Arrival,2026-07-21,22,Tuesday,False,30,1,1,0,-0.6788160137673565,0,0,1,0,1.543637578675541,0,GATE-02,0,2026-07-21 05:57:44,979.7,0,2
9844,2026-07-22 05:38:50,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,314.7,1,0,Not Applicable,No,Yes,ONLINE,80.4,-57.1,131.722,SYNCED,Early Exit,2026-07-22,5,Wednesday,False,30,1,0,0,-0.581509246129397,0,0,1,0,,0,,0,2026-07-21 22:17:26,441.4,0,1
9964,2026-07-22 22:04:40,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,349.6,1,0,Not Applicable,No,No,ONLINE,79.2,-64.7,148.152,SYNCED,No Alert,2026-07-22,22,Wednesday,False,30,1,0,0,-0.22775860127889686,0,0,0,0,0.5906455864131684,0,GATE-02,0,2026-07-22 05:38:50,985.8333333333334,0,0
54,2026-05-01 14:10:05,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1002,Yes,450.6,1,0,Not Applicable,Yes,No,ONLINE,96.5,-63.6,14.168,SYNCED,Late Arrival,2026-05-01,14,Friday,False,18,1,0,0,0.7141287748185535,1,0,1,0,0.9937138319113994,0,GATE-03,0,,,0,1
103,2026-05-01 22:16:47,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1002,Yes,354.6,1,0,Not Applicable,No,No,ONLINE,93.5,-70.6,22.28,SYNCED,No Alert,2026-05-01,22,Friday,False,18,1,0,0,-0.23849618586425725,1,1,0,0,,0,,0,2026-05-01 14:10:05,486.7,0,1
180,2026-05-02 14:01:52,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1002,Yes,275.0,1,0,Not Applicable,No,No,ONLINE,94.4,-67.8,38.031,SYNCED,No Alert,2026-05-02,14,Saturday,True,18,1,0,0,-1.028381049097088,1,0,0,0,0.29207500473859854,0,GATE-03,0,2026-05-01 22:16:47,945.0833333333334,0,0
253,2026-05-02 22:28:47,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1002,Yes,378.6,1,0,Not Applicable,No,No,ONLINE,97.4,-65.0,46.48,SYNCED,No Alert,2026-05-02,22,Saturday,True,18,1,0,0,-0.0003399456935545617,1,0,0,0,,0,,0,2026-05-02 14:01:52,506.9166666666667,0,0
329,2026-05-04 14:17:36,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1002,Yes,381.4,1,0,Not Applicable,Yes,No,ONLINE,95.4,-69.5,86.293,SYNCED,Late Arrival,2026-05-04,14,Monday,False,19,1,0,0,0.027444948993026966,1,0,1,0,1.5394329197124665,0,GATE-03,0,2026-05-02 22:28:47,2388.8166666666666,0,1
363,2026-05-04 21:58:22,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1002,Yes,374.3,2,1,Not Applicable,No,No,ONLINE,94.3,-69.5,93.973,SYNCED,No Alert,2026-05-04,21,Monday,False,19,1,1,0,-0.04300960539080557,1,0,0,0,,0,,0,2026-05-04 14:17:36,460.76666666666665,0,1
439,2026-05-05 13:50:46,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-In,1002,Yes,398.7,1,0,Not Applicable,No,No,ONLINE,91.1,-67.3,109.846,SYNCED,No Alert,2026-05-05,13,Tuesday,False,19,1,0,0,0.1991159054494086,1,0,0,0,-0.5654835618059358,0,GATE-03,0,2026-05-04 21:58:22,952.4,0,0
